ngram,count
and low 's,1
enter 'd my,1
forth as soon,1
set forth as,1
witness i set,1
shall witness i,1
: lorenzo here,1
clerk : lorenzo,1
her clerk :,1
there her clerk,1
nerissa there her,1
was the doctor,1
portia was the,1
that portia was,1
find that portia,1
shall find that,1
from bellario :,1
low 's alike,1
comes from padua,1
conjectures : but,1
and threatens them,1
", and threatens",1
'd : is,1
he is wronged,1
"saith , he",1
", saith ,",1
"esquire , saith",1
", esquire ,",1
me : robert,1
honour and whose,1
and whose honesty,1
"hath , believe",1
", indeed he",1
whose honesty till,1
page ? he,1
redress 'd :,1
whose honour and,1
not redress 'd,1
is not redress,1
"confessed , it",1
"be confessed ,",1
it be confessed,1
sort confess it,1
some sort confess,1
doth in some,1
he doth in,1
honesty till now,1
endured all weathers,1
all weathers .,1
comes sir john,1
you 'll complain,1
shall know this,1
your keeper 's,1
now answered .,1
is now answered,1
that is now,1
"straight , i",1
answer it straight,1
shall be answered,1
! this shall,1
pin ! this,1
a pin !,1
young prince .,1
camillo has betray,1
keeper 's daughter,1
kissed your keeper,1
'll complain of,1
but not kissed,1
my lodge .,1
open my lodge,1
broke open my,1
killed my deer,1
", killed my",1
"men , killed",1
beaten my men,1
have beaten my,1
you have beaten,1
"knight , you",1
complain of me,1
ought to speak,1
a christians ought,1
as a christians,1
! with my,1
not be judged,1
on cotsall .,1
outrun on cotsall,1
was outrun on,1
heard say he,1
i heard say,1
"greyhound , sir",1
"fallow greyhound ,",1
? camillo ?,1
your fallow greyhound,1
does your fallow,1
", by yea",1
"camillo , sir",1
spoke as a,1
la ! with,1
"heart , la",1
always with my,1
you always with,1
thank you always,1
-- and i,1
spake with him,1
page ? --,1
doth good mistress,1
how doth good,1
. how doth,1
killed . how,1
"be judged ,",1
"judged , sir",1
"not confess ,",1
"confess , you",1
is spoke as,1
office between you,1
could do a,1
"within , and",1
lay't so to,1
falstaff here ?,1
. is sir,1
fair . is,1
and fair .,1
is good and,1
he is good,1
said ? he,1
more said ?,1
: can there,1
dog : can,1
fair dog :,1
a fair dog,1
"good dog ,",1
"cur , sir",1
good dog .,1
he 's with,1
"fault , 't",1
not . 't,1
who ? camillo,1
not confess .,1
council shall know,1
know this .,1
. if sir,1
"is , master",1
lastly and finally,1
"party is ,",1
three party is,1
the three party,1
and the three,1
"fidelicet myself ,",1
", fidelicet myself",1
"myself , fidelicet",1
this seeming lady,1
fidelicet master page,1
", fidelicet master",1
"page , fidelicet",1
"understand , that",1
"and finally ,",1
"i understand ,",1
"matter , as",1
umpires in this,1
three umpires in,1
understand . there,1
us understand .,1
let us understand,1
you . now,1
"tell , cousin",1
"you tell ,",1
seeming lady and,1
"brother , having",1
of this seeming,1
"finally , mine",1
'twere better for,1
in my note-,1
with ears .,1
hears with ears,1
he hears with,1
discreetly as we,1
great discreetly as,1
as great discreetly,1
the cause with,1
upon the cause,1
ork upon the,1
afterwards ork upon,1
will afterwards ork,1
we will afterwards,1
prief of it,1
meets he on,1
a prief of,1
make a prief,1
goot : i,1
fery goot :,1
it between them,1
end it between,1
it and end,1
hear it and,1
"fair couple ,",1
"couple , meets",1
"we three ,",1
", meets he",1
man ? can,1
"simple , my",1
"'s simple ,",1
goot worts .,1
matter have you,1
what matter have,1
: what matter,1
head : what,1
i broke your,1
", i broke",1
". slender ,",1
cabbage . slender,1
good cabbage .,1
! good cabbage,1
worts ! good,1
good worts !,1
", goot worts",1
where 's simple,1
"john , goot",1
"verba , sir",1
"pauca verba ,",1
be laughed at,1
'll be laughed,1
with this young,1
in counsel :,1
known in counsel,1
were known in,1
it were known,1
you if it,1
for you if,1
have you against,1
you against me,1
i have matter,1
have matter in,1
's my humour,1
slice ! that,1
: slice !,1
pauca : slice,1
having both their,1
", pauca :",1
"pauca , pauca",1
"! pauca ,",1
say ! pauca,1
"slice , i",1
both their country,1
their country quitted,1
", mephostophilus !",1
"now , mephostophilus",1
banbury cheese !,1
you banbury cheese,1
and pistol .,1
"rascals , bardolph",1
"cony-catching rascals ,",1
your cony-catching rascals,1
against your cony-catching,1
and against your,1
head against you,1
my head against,1
matter in my,1
ill killed .,1
was ill killed,1
"better , it",1
"brown hair ,",1
"will desire ,",1
you will desire,1
as just as,1
"orld , as",1
"the orld ,",1
all the orld,1
person for all,1
often as they,1
fery person for,1
that fery person,1
is that fery,1
small like a,1
has brown hair,1
and seven hundred,1
she has brown,1
? she has,1
page ? she,1
anne page ?,1
as they speak,1
pretty virginity .,1
is pretty virginity,1
which is pretty,1
to master thomas,1
daughter to master,1
which is daughter,1
discretions with it,1
", and seven",1
hundred pounds of,1
"venison better ,",1
joyful resurrections !,1
if we leave,1
motion if we,1
goot motion if,1
a goot motion,1
were a goot,1
old : it,1
overtake seventeen years,1
to overtake seventeen,1
able to overtake,1
she is able,1
"give , when",1
"-- give ,",1
a joyful resurrections,1
pounds of moneys,1
to a joyful,1
deliver to a,1
got deliver to,1
-- got deliver,1
death's-bed -- got,1
grandsire upon his,1
her grandsire upon,1
is her grandsire,1
", is her",1
"silver , is",1
and gold and,1
"of moneys ,",1
goot discretions with,1
prings goot discretions,1
peradventure prings goot,1
a riot .,1
riot : the,1
a riot :,1
in a riot,1
got in a,1
of got in,1
"riot , there",1
"a riot ,",1
hear a riot,1
council hear a,1
the council hear,1
meet the council,1
not meet the,1
is a riot,1
"prain , which",1
shall bear it,1
council shall bear,1
atonements and compremises,1
make atonements and,1
to make atonements,1
benevolence to make,1
glad to do,1
am of the,1
committed disparagements unto,1
have committed disparagements,1
falstaff have committed,1
john falstaff have,1
: the council,1
"council , look",1
"you , shall",1
hear the fear,1
"my prain ,",1
in my prain,1
device in my,1
another device in,1
also another device,1
is also another,1
end it :,1
", and end",1
friends is the,1
that friends is,1
petter that friends,1
is petter that,1
they speak :,1
should end it,1
were young again,1
' my life,1
bohemia stops his,1
! o ',1
stops his ears,1
ha ! o,1
vizaments in that,1
your vizaments in,1
take your vizaments,1
"riot , take",1
"of got ,",1
we leave our,1
leave our pribbles,1
"and prabbles ,",1
got pless your,1
here young master,1
and here young,1
. never saw,1
", and justice",1
"plessing , and",1
"'s plessing ,",1
got 's plessing,1
is got 's,1
here is got,1
house here !,1
your house here,1
pless your house,1
! got pless,1
. the knight,1
hoa ! got,1
"what , hoa",1
for master page,1
door for master,1
the door for,1
peat the door,1
wretches so quake,1
well-willers . i,1
your well-willers .,1
by your well-willers,1
ruled by your,1
so quake :,1
young master slender,1
"slender , that",1
peradventures shall tell,1
tell you another,1
your venison better,1
wished your venison,1
i wished your,1
! i wished,1
good heart !,1
your good heart,1
: much good,1
you : much,1
has these poor,1
poor men in,1
men in question,1
"venison , master",1
"my venison ,",1
for my venison,1
worships well .,1
your worships well,1
see your worships,1
your likings .,1
to your likings,1
question . never,1
grow to your,1
matters grow to,1
"tale , if",1
"another tale ,",1
you another tale,1
"knight , sir",1
i despise one,1
"prabbles , and",1
leave her seven,1
the young gentlewoman,1
know the young,1
petter penny .,1
a petter penny,1
her a petter,1
make her a,1
is make her,1
father is make,1
hundred pound ?,1
seven hundred pound,1
her seven hundred,1
", they kiss",1
grandsire leave her,1
as i despise,1
they kiss the,1
her grandsire leave,1
kiss the earth,1
did her grandsire,1
forswear themselves as,1
and mistress anne,1
abraham and mistress,1
marriage between master,1
a marriage between,1
desire a marriage,1
and desire a,1
themselves as often,1
"kneel , they",1
"young gentlewoman ,",1
she has good,1
has good gifts,1
or as i,1
", or as",1
quake : they,1
liar as i,1
a liar as,1
despise a liar,1
do despise a,1
lie ? i,1
you a lie,1
falstaff there ?,1
is falstaff there,1
. is falstaff,1
page . is,1
: they kneel,1
honest master page,1
see honest master,1
us see honest,1
"they kneel ,",1
goot gifts .,1
is goot gifts,1
possibilities is goot,1
and possibilities is,1
pounds and possibilities,1
hundred pounds and,1
good gifts .,1
for my bedfellow,1
that doctor for,1
doth stray about,1
when the moon,1
the less :,1
dim the less,1
glory dim the,1
"mine advocate ,",1
greater glory dim,1
the greater glory,1
doth the greater,1
the candle .,1
see the candle,1
"shone , we",1
"moon shone ,",1
the moon shone,1
naughty world .,1
substitute shines brightly,1
a naughty world,1
in a naughty,1
deed in a,1
shines a good,1
so shines a,1
his beams !,1
throws his beams,1
candle throws his,1
little candle throws,1
that little candle,1
far that little,1
how far that,1
a substitute shines,1
shines brightly as,1
than by day,1
music ! hark,1
much sweeter than,1
sounds much sweeter,1
it sounds much,1
"such affections ,",1
without respect :,1
", without respect",1
"see , without",1
nothing is good,1
"madam , of",1
"music , madam",1
step forth mine,1
is your music,1
. music !,1
brightly as a,1
waters . music,1
of waters .,1
main of waters,1
into the main,1
an inland brook,1
doth an inland,1
as doth an,1
"empties itself ,",1
then his state,1
king be by,1
the king be,1
forth mine advocate,1
my hall .,1
in my hall,1
burning in my,1
music in himself,1
"treasons , stratagems",1
"for treasons ,",1
fit for treasons,1
will grant precious,1
"sweet sounds ,",1
of sweet sounds,1
grant precious things,1
concord of sweet,1
with concord of,1
moved with concord,1
not moved with,1
is not moved,1
precious things as,1
is burning in,1
hath no music,1
things as trifles,1
his nature .,1
doth change his,1
time doth change,1
the time doth,1
as trifles .,1
music for the,1
but music for,1
full of rage,1
hard and full,1
", hard and",1
", stratagems and",1
stratagems and spoils,1
"and spoils ,",1
the motions of,1
"advocate , at",1
see is burning,1
we see is,1
light we see,1
that light we,1
the music .,1
mark the music,1
. mark the,1
trusted . mark,1
be trusted .,1
man be trusted,1
such man be,1
let no such,1
as erebus :,1
dark as erebus,1
affections dark as,1
his affections dark,1
and his affections,1
dull as night,1
are dull as,1
spirit are dull,1
my father will,1
his spirit are,1
motions of his,1
father will grant,1
sweeter than by,1
of such affections,1
"so stockish ,",1
been praying for,1
our words .,1
for our words,1
"hope , the",1
"we hope ,",1
. beseech you,1
"speed , we",1
"which speed ,",1
"' healths ,",1
husbands ' healths,1
our husbands ',1
for our husbands,1
praying for our,1
have been praying,1
they return 'd,1
"lady , welcome",1
bad voice .,1
the bad voice,1
by the bad,1
"the cuckoo ,",1
knows the cuckoo,1
man knows the,1
blind man knows,1
as the blind,1
knows me as,1
he knows me,1
of portia .,1
are they return,1
there is come,1
silence bestows that,1
of our being,1
"no tell-tales ,",1
are no tell-tales,1
his trumpet :,1
hear his trumpet,1
loves . beseech,1
husband is at,1
a tucket sounds,1
nor you .,1
"jessica , nor",1
"absent hence ,",1
being absent hence,1
our being absent,1
all of our,1
is come a,1
note at all,1
no note at,1
servants that they,1
my servants that,1
to my servants,1
order to my,1
give order to,1
"in , nerissa",1
signify their coming,1
"messenger before ,",1
a messenger before,1
come a messenger,1
", of portia",1
"deceived , of",1
remember since you,1
"attended , and",1
would be thought,1
"cackling , would",1
"is cackling ,",1
goose is cackling,1
every goose is,1
when every goose,1
now : with,1
sing by day,1
should sing by,1
she should sing,1
"nightingale , if",1
: with thought,1
"is attended ,",1
since you owed,1
neither is attended,1
when neither is,1
with thought of,1
as the lark,1
sweetly as the,1
sing as sweetly,1
doth sing as,1
crow doth sing,1
the crow doth,1
virtue on it,1
that virtue on,1
bestows that virtue,1
better a musician,1
a musician than,1
musician than the,1
than the wren,1
"the voice ,",1
is the voice,1
be awaked .,1
not be awaked,1
sleeps with endymion,1
moon sleeps with,1
the moon sleeps,1
! the moon,1
ho ! the,1
true perfection !,1
you owed no,1
owed no more,1
and true perfection,1
praise and true,1
right praise and,1
more to time,1
their right praise,1
to their right,1
season 'd are,1
season season 'd,1
by season season,1
things by season,1
many things by,1
how many things,1
the wren .,1
"stockish , hard",1
nought so stockish,1
have that doctor,1
", signify ,",1
sleeps upon this,1
moonlight sleeps upon,1
the moonlight sleeps,1
sweet the moonlight,1
how sweet the,1
music forth into,1
your music forth,1
bring your music,1
and bring your,1
your mistress is,1
i'ld beg your,1
"signify , i",1
"stephano , signify",1
here will we,1
"friend stephano ,",1
my friend stephano,1
go in ?,1
we go in,1
should we go,1
matter : why,1
yet no matter,1
expect their coming,1
there expect their,1
and there expect,1
"soul , let",1
my master will,1
this bank !,1
will we sit,1
bright gold :,1
sweet harmony .,1
with patines of,1
inlaid with patines,1
"so , i'ld",1
thick inlaid with,1
is thick inlaid,1
floor of heaven,1
the floor of,1
how the floor,1
look how the,1
jessica . look,1
", jessica .",1
"sit , jessica",1
of sweet harmony,1
we sit and,1
touches of sweet,1
become the touches,1
stillness and the,1
", i'ld beg",1
soft stillness and,1
: soft stillness,1
ears : soft,1
creep in our,1
sounds of music,1
the sounds of,1
let the sounds,1
sit and let,1
news : my,1
horn full of,1
his horn full,1
but a holy,1
but go we,1
heard from him,1
not heard from,1
nor we have,1
", nor we",1
master yet return,1
my master yet,1
her maid .,1
and her maid,1
hermit and her,1
holy hermit and,1
a holy hermit,1
none but a,1
post come from,1
comes with her,1
beg your precious,1
wedlock hours .,1
happy wedlock hours,1
for happy wedlock,1
kneels and prays,1
your precious mistress,1
she kneels and,1
where she kneels,1
"crosses , where",1
"holy crosses ,",1
by holy crosses,1
"thee , jessica",1
and ceremoniously let,1
ceremoniously let us,1
let us prepare,1
a post come,1
's a post,1
him there 's,1
? where ?,1
sola ! where,1
: here .,1
man : here,1
"hollaing , man",1
"leave hollaing ,",1
", sola ,",1
"lorenzo , sola",1
"master lorenzo ,",1
master lorenzo ?,1
see master lorenzo,1
you see master,1
sola ! did,1
"! sola ,",1
ho ! sola,1
"ha , ho",1
"wo ha ,",1
! wo ha,1
sola ! wo,1
for the mistress,1
welcome for the,1
some welcome for,1
patines of bright,1
not the smallest,1
since nought so,1
hot condition of,1
air of music,1
any air of,1
or any air,1
a trumpet sound,1
perchance a trumpet,1
hear perchance a,1
but hear perchance,1
they but hear,1
if they but,1
he do so,1
of their blood,1
condition of their,1
the hot condition,1
music touch their,1
is the hot,1
"neighing loud ,",1
and neighing loud,1
bellowing and neighing,1
", bellowing and",1
"bounds , bellowing",1
"mad bounds ,",1
fetching mad bounds,1
"unhandled colts ,",1
and unhandled colts,1
youthful and unhandled,1
of youthful and,1
of music touch,1
touch their ears,1
the smallest orb,1
power of music,1
"and floods ,",1
stones and floods,1
", stones and",1
"trees , stones",1
"drew trees ,",1
orpheus drew trees,1
that orpheus drew,1
feign that orpheus,1
did feign that,1
therefore the poet,1
music : therefore,1
of music :,1
sweet power of,1
shall perceive them,1
the sweet power,1
by the sweet,1
a modest gaze,1
to a modest,1
'd to a,1
eyes turn 'd,1
savage eyes turn,1
their savage eyes,1
"mutual stand ,",1
a mutual stand,1
them make a,1
perceive them make,1
race of youthful,1
or race of,1
"wanton herd ,",1
such harmony is,1
close it in,1
grossly close it,1
doth grossly close,1
vesture of decay,1
muddy vesture of,1
this muddy vesture,1
whilst this muddy,1
but whilst this,1
"immortal souls ,",1
in immortal souls,1
is in immortal,1
harmony is in,1
"young-eyed cherubins ,",1
and wanton herd,1
the young-eyed cherubins,1
to the young-eyed,1
quiring to the,1
still quiring to,1
"angel sings ,",1
an angel sings,1
motion like an,1
his motion like,1
in his motion,1
which thou behold'st,1
orb which thou,1
smallest orb which,1
! and wake,1
and wake diana,1
wake diana with,1
diana with a,1
wild and wanton,1
note a wild,1
but note a,1
do but note,1
are attentive :,1
spirits are attentive,1
"reason is ,",1
the reason is,1
hear sweet music,1
i hear sweet,1
merry when i,1
never merry when,1
am never merry,1
with music .,1
home with music,1
her home with,1
draw her home,1
and draw her,1
mistress ' ear,1
pierce your mistress,1
touches pierce your,1
sweetest touches pierce,1
with sweetest touches,1
a hymn !,1
with a hymn,1
"tell-tales , madam",1
"madam , fear",1
this night methinks,1
till i again,1
conceive for what,1
would conceive for,1
and would conceive,1
for whom i,1
know for whom,1
did know for,1
from his liking,1
know to whom,1
did know to,1
see mine .,1
again see mine,1
i again see,1
i in yours,1
how unwillingly i,1
nor i in,1
see the ring,1
come in your,1
you were tied,1
heart of truth,1
false heart of,1
your false heart,1
is your false,1
void is your,1
so void is,1
even so void,1
ring upon it,1
and how unwillingly,1
unwillingly i left,1
is there so,1
had known the,1
have parted with,1
then have parted,1
contain the ring,1
to contain the,1
honour to contain,1
own honour to,1
worthiness that gave,1
her worthiness that,1
half her worthiness,1
or half her,1
of the ring,1
known the virtue,1
you had known,1
i left the,1
of your displeasure,1
strength of your,1
abate the strength,1
would abate the,1
you would abate,1
but the ring,1
accepted but the,1
be accepted but,1
would be accepted,1
nought would be,1
when nought would,1
left the ring,1
not the ring,1
see my finger,1
but you see,1
judge that begg,1
", he begg",1
"writing , he",1
worth as beauty,1
pains in writing,1
some pains in,1
took some pains,1
that took some,1
", his clerk",1
"boy , his",1
deserved it too,1
it and indeed,1
'd it and,1
the judge that,1
were tied in,1
unto the judge,1
his ring away,1
gave his ring,1
bassanio gave his,1
lord bassanio gave,1
defending it .,1
ring defending it,1
the ring defending,1
lost the ring,1
i lost the,1
swear i lost,1
left hand off,1
begg 'd mine,1
and neither man,1
neither man nor,1
in worth as,1
unto a fault,1
lie unto a,1
a lie unto,1
tied in duty,1
add a lie,1
could add a,1
i could add,1
received of me,1
you received of,1
which you received,1
"in duty ,",1
and as sorry,1
gave you my,1
ring gave you,1
what ring gave,1
two rings .,1
the two rings,1
but the two,1
would take aught,1
master would take,1
nor master would,1
man nor master,1
your choice is,1
choice is not,1
rich in worth,1
with the ring,1
there so much,1
night methinks is,1
you been there,1
got the jewel,1
near my house,1
e'er come near,1
doctor e'er come,1
that doctor e'er,1
not that doctor,1
worthy doctor .,1
the worthy doctor,1
give the worthy,1
me to give,1
"most sorry ,",1
would have begg,1
candles of the,1
did swear to,1
blessed candles of,1
these blessed candles,1
by these blessed,1
it . pardon,1
besmear it .,1
much besmear it,1
so much besmear,1
not let ingratitude,1
honour would not,1
my honour would,1
shame and courtesy,1
with shame and,1
"i loved ,",1
keep for me,1
broken from his,1
lie not a,1
'll have that,1
yet mine own,1
is yet mine,1
which is yet,1
like argus :,1
me like argus,1
watch me like,1
", watch me",1
"home , watch",1
night from home,1
a night from,1
not a night,1
well sure of,1
i will become,1
am well sure,1
very slowly .,1
him i shall,1
know him i,1
nor my husband,1
body nor my,1
him any thing,1
deny him any,1
'll not deny,1
liberal as you,1
become as liberal,1
will become as,1
beset with shame,1
was beset with,1
i was beset,1
the thing held,1
but some woman,1
for't but some,1
die for't but,1
'll die for't,1
what to believe,1
me what to,1
teaches me what,1
nerissa teaches me,1
a ceremony ?,1
as a ceremony,1
held as a,1
thing held as,1
urge the thing,1
it after him,1
to urge the,1
wanted the modesty,1
", wanted the",1
"zeal , wanted",1
any terms of,1
with any terms,1
have defended it,1
to have defended,1
you had pleased,1
"much unreasonable ,",1
so much unreasonable,1
have broken from,1
some woman had,1
woman had the,1
had the ring,1
no woman had,1
send it after,1
enforced to send,1
was enforced to,1
i was enforced,1
sweet lady ?,1
dear friend .,1
uphold the very,1
did uphold the,1
that did uphold,1
"sorry , you",1
"displeased away ,",1
go displeased away,1
to go displeased,1
'd him to,1
suffer 'd him,1
did deny him,1
'd the ring,1
ducats of me,1
refuse three thousand,1
did refuse three,1
which did refuse,1
"civil doctor ,",1
a civil doctor,1
but a civil,1
woman had it,1
my left hand,1
cut my left,1
to cut my,1
this breathing courtesy,1
us with my,1
to the judge,1
swear you do,1
i swear you,1
yonder moon i,1
"father , power",1
by yonder moon,1
", power no",1
] by yonder,1
nerissa ] by,1
[ to nerissa,1
breathing courtesy .,1
scant this breathing,1
he were gelt,1
i scant this,1
therefore i scant,1
ways than words,1
other ways than,1
in other ways,1
appear in other,1
must appear in,1
very welcome to,1
acquitted of .,1
well acquitted of,1
am well acquitted,1
bound for you,1
's clerk :,1
were gelt that,1
best to cut,1
"gold , a",1
"knife , 'love",1
"though fortune ,",1
"fortune , visible",1
cutler 's poetry,1
like cutler 's,1
world like cutler,1
whose posy was,1
", whose posy",1
did give me,1
she did give,1
a paltry ring,1
", a paltry",1
hoop of gold,1
gelt that had,1
a hoop of,1
about a hoop,1
", visible an",1
already ! what,1
", already !",1
"ho , already",1
"quarrel , ho",1
much at heart,1
visible an enemy,1
should chase us,1
chase us with,1
do take it,1
much bound for,1
was much bound,1
"hear , he",1
"bassanio , antonio",1
hath she to,1
would walk in,1
day with the,1
hold day with,1
she to change,1
to change our,1
should hold day,1
we should hold,1
change our loves,1
and their followers,1
"gratiano , and",1
"antonio , gratiano",1
sun is hid,1
sense be much,1
is when the,1
day is when,1
paler : 't,1
little paler :,1
our loves .,1
a little paler,1
looks a little,1
it looks a,1
"daylight sick ,",1
the daylight sick,1
but the daylight,1
methinks is but,1
walk in absence,1
me give light,1
not be light,1
a light wife,1
all sense be,1
in all sense,1
should in all,1
you should in,1
infinitely bound .,1
so infinitely bound,1
am so infinitely,1
this is antonio,1
give welcome to,1
. give welcome,1
madam . give,1
are welcome home,1
sort all !,1
god sort all,1
power no jot,1
but god sort,1
bassanio so for,1
be bassanio so,1
never be bassanio,1
and never be,1
"heavy husband ,",1
a heavy husband,1
make a heavy,1
wife doth make,1
light wife doth,1
", 'love me",1
"'love me ,",1
of the posy,1
with oaths upon,1
a ring and,1
love a ring,1
gave my love,1
i gave my,1
your flesh .,1
unto your flesh,1
faith unto your,1
with faith unto,1
riveted with faith,1
so riveted with,1
and so riveted,1
oaths upon your,1
on with oaths,1
were to blame,1
stuck on with,1
thing stuck on,1
a thing stuck,1
first gift :,1
's first gift,1
wife 's first,1
with your wife,1
slightly with your,1
so slightly with,1
part so slightly,1
to part so,1
must be plain,1
ring and made,1
made him swear,1
never to part,1
part with it,1
"as beauty ,",1
mad at it,1
be mad at,1
'twere to me,1
a cause of,1
unkind a cause,1
too unkind a,1
wife too unkind,1
your wife too,1
give your wife,1
you give your,1
"faith , gratiano",1
masters . now,1
world masters .,1
the world masters,1
"finger , for",1
from his finger,1
pluck it from,1
nor pluck it,1
would not leave,1
for him he,1
sworn for him,1
be sworn for,1
here he stands,1
might well enjoy,1
"blame , i",1
you were to,1
the posy or,1
your grave :,1
's clerk !,1
a judge 's,1
it a judge,1
gave it a,1
kept it .,1
and have kept,1
respective and have,1
been respective and,1
have been respective,1
"vehement oaths ,",1
your vehement oaths,1
for your vehement,1
in your grave,1
deny it him,1
should lie with,1
it should lie,1
your hour of,1
till your hour,1
it till your,1
wear it till,1
would wear it,1
you would wear,1
swore to me,1
the value ?,1
or the value,1
posy or the,1
clerk ! no,1
look up :,1
's my judge,1
the clerk will,1
heart deny it,1
my heart deny,1
could not for,1
'd it as,1
", that begg",1
"prating boy ,",1
a prating boy,1
well enjoy her,1
", the judge",1
"thyself , the",1
"dear , look",1
higher than thyself,1
little scrubbed boy,1
a little scrubbed,1
"of boy ,",1
kind of boy,1
to a youth,1
woman live to,1
a woman live,1
if a woman,1
"will , an",1
face that had,1
's face that,1
ne'er wear hair,1
clerk will ne'er,1
abject and in,1
in abject and,1
use in abject,1
gambols with the,1
that bred them,1
skull that bred,1
the skull that,1
"second head ,",1
a second head,1
of a second,1
dowry of a,1
be the dowry,1
", often known",1
"fairness , often",1
"supposed fairness ,",1
upon supposed fairness,1
two kings ?,1
in the sepulchre,1
wanton gambols with,1
such wanton gambols,1
make such wanton,1
which make such,1
snaky golden locks,1
crisped snaky golden,1
those crisped snaky,1
are those crisped,1
so are those,1
most of it,1
wear most of,1
that wear most,1
bred them in,1
the sepulchre .,1
"midas , i",1
seeming truth which,1
food for midas,1
hard food for,1
"gaudy gold ,",1
thou gaudy gold,1
", thou gaudy",1
wisest . therefore,1
the wisest .,1
entrap the wisest,1
times put on,1
cunning times put,1
which cunning times,1
truth which cunning,1
the seeming truth,1
thus ornament is,1
"beauty , in",1
"indian beauty ,",1
an indian beauty,1
veiling an indian,1
the beauteous scarf,1
", the beauteous",1
"dangerous sea ,",1
most dangerous sea,1
a most dangerous,1
the guiled shore,1
but the guiled,1
ornament is but,1
lightest that wear,1
them lightest that,1
making them lightest,1
as stairs of,1
and frowning mars,1
hercules and frowning,1
of hercules and,1
beards of hercules,1
the beards of,1
upon their chins,1
yet upon their,1
wear yet upon,1
", wear yet",1
"sand , wear",1
"of sand ,",1
stairs of sand,1
all as false,1
miracle in nature,1
are all as,1
hearts are all,1
", whose hearts",1
"cowards , whose",1
"many cowards ,",1
how many cowards,1
outward parts :,1
his outward parts,1
on his outward,1
virtue on his,1
of virtue on,1
mark of virtue,1
"frowning mars ,",1
"who , inward",1
", inward search",1
inward search 'd,1
a miracle in,1
works a miracle,1
therein works a,1
which therein works,1
is purchased by,1
't is purchased,1
then have you,1
shall see 't,1
"on beauty ,",1
look on beauty,1
redoubted ! look,1
them redoubted !,1
render them redoubted,1
to render them,1
valour 's excrement,1
but valour 's,1
assume but valour,1
these assume but,1
and these assume,1
you lost a,1
lost a sight,1
livers white as,1
have livers white,1
", have livers",1
"search 'd ,",1
"for midas ,",1
", thou pale",1
simple but assumes,1
fair portia 's,1
"whether , riding",1
"or whether ,",1
move these eyes,1
? move these,1
creation ? move,1
near creation ?,1
so near creation,1
hath come so,1
! what demi-god,1
counterfeit ! what,1
's counterfeit !,1
portia 's counterfeit,1
the leaden casket,1
riding on the,1
opening the leaden,1
find i here,1
what find i,1
certainty to be,1
i surfeit .,1
fear i surfeit,1
"it less ,",1
make it less,1
blessing : make,1
thy blessing :,1
much thy blessing,1
too much thy,1
", riding on",1
on the balls,1
thou pale and,1
breath : so,1
painter plays the,1
the painter plays,1
in her hairs,1
here in her,1
. here in,1
friends . here,1
sweet friends .,1
such sweet friends,1
sunder such sweet,1
should sunder such,1
sweet a bar,1
: so sweet,1
sugar breath :,1
the balls of,1
with sugar breath,1
parted with sugar,1
"'d lips ,",1
sever 'd lips,1
proclaim her with,1
are sever 'd,1
here are sever,1
? here are,1
motion ? here,1
they in motion,1
seem they in,1
balls of mine,1
feel too much,1
i feel too,1
this excess .,1
paleness moves me,1
the consequence !,1
be the consequence,1
joy be the,1
", joy be",1
"i , joy",1
"choose i ,",1
here choose i,1
and here choose,1
"than eloquence ,",1
more than eloquence,1
the meeting of,1
moves me more,1
thy paleness moves,1
scant this excess,1
"promise aught ,",1
dost promise aught,1
than dost promise,1
threatenest than dost,1
rather threatenest than,1
which rather threatenest,1
"meagre lead ,",1
thou meagre lead,1
", thou meagre",1
and man :,1
and common drudge,1
pale and common,1
] how all,1
how all the,1
the other passions,1
other passions fleet,1
daughter . did,1
", scant this",1
"joy , scant",1
"thy joy ,",1
rein thy joy,1
measure rein thy,1
in measure rein,1
"thy ecstasy ,",1
allay thy ecstasy,1
", allay thy",1
"moderate , allay",1
! o love,1
jealousy ! o,1
green-eyed jealousy !,1
and green-eyed jealousy,1
", and green-eyed",1
"shuddering fear ,",1
and shuddering fear,1
"rash-embraced despair ,",1
and rash-embraced despair,1
", and rash-embraced",1
"doubtful thoughts ,",1
as doubtful thoughts,1
fleet to air,1
passions fleet to,1
some mark of,1
vice so simple,1
'll confess the,1
a new-crowned monarch,1
into the dreaming,1
that creep into,1
in break of,1
sounds in break,1
dulcet sounds in,1
those dulcet sounds,1
are those dulcet,1
as are those,1
such it is,1
: such it,1
monarch : such,1
new-crowned monarch :,1
to a new-crowned,1
dreaming bridegroom 's,1
true subjects bow,1
when true subjects,1
flourish when true,1
the flourish when,1
as the flourish,1
then music is,1
? then music,1
then ? then,1
music then ?,1
is music then,1
what is music,1
"may win ,",1
the dreaming bridegroom,1
bridegroom 's ear,1
aloof are the,1
he did redeem,1
the rest aloof,1
stand for sacrifice,1
"crown another ,",1
: i stand,1
sea-monster : i,1
the sea-monster :,1
to the sea-monster,1
by howling troy,1
paid by howling,1
tribute paid by,1
virgin tribute paid,1
the virgin tribute,1
"alcides , when",1
summon him to,1
"young alcides ,",1
than young alcides,1
"more love ,",1
much more love,1
", so and",1
"presence , but",1
"less presence ,",1
no less presence,1
now he goes,1
marriage . now,1
to marriage .,1
him to marriage,1
he may win,1
. he may,1
death-bed for him,1
